"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"NERr101";"NER";"Agadez";160;0.339;0.365;0.229;0.464
"NERr102";"NER";"Diffa";105;0.241;0.365;0.109;0.352
"NERr103";"NER";"Dosso";1203;0.22;0.358;0.088;0.339
"NERr104";"NER";"Maradi";1825;0.201;0.392;0.059;0.352
"NERr105";"NER";"Tillabery (incl Niamey)";2174;0.266;0.366;0.133;0.386
"NERr106";"NER";"Tahoua";1509;0.173;0.357;0.044;0.331
"NERr107";"NER";"Zinder";1931;0.198;0.373;0.061;0.342
