"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"NERr101";"NER";"Agadez";507;0.493;0.762;0.355;0.443
"NERr102";"NER";"Diffa";775;0.374;0.762;0.167;0.409
"NERr103";"NER";"Dosso";3178;0.375;0.6;0.238;0.369
"NERr104";"NER";"Maradi";5863;0.377;0.629;0.224;0.379
"NERr105";"NER";"Tillabery (incl Niamey)";4805;0.484;0.661;0.389;0.442
"NERr106";"NER";"Tahoua";5706;0.349;0.667;0.173;0.369
"NERr107";"NER";"Zinder";5374;0.36;0.637;0.203;0.359
