"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"MLIr101";"MLI";"Kayes";2177;0.369;0.584;0.198;0.432
"MLIr102";"MLI";"Koulikoro";3379;0.413;0.582;0.281;0.431
"MLIr103";"MLI";"Sikasso";3707;0.389;0.545;0.251;0.432
"MLIr104";"MLI";"Segou";3095;0.371;0.552;0.221;0.421
"MLIr105";"MLI";"Mopti";2112;0.322;0.562;0.148;0.401
"MLIr106";"MLI";"Tombouctou";725;0.323;0.495;0.178;0.383
"MLIr107";"MLI";"Gao and Kidal";608;0.388;0.59;0.252;0.393
"MLIr108";"MLI";"Bamako";1858;0.594;0.663;0.543;0.582
