"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"MLIr101";"MLI";"Kayes";3260;0.379;0.577;0.216;0.435
"MLIr102";"MLI";"Koulikoro";4365;0.413;0.615;0.254;0.45
"MLIr103";"MLI";"Sikasso";3767;0.392;0.61;0.218;0.453
"MLIr104";"MLI";"Segou";3587;0.365;0.572;0.193;0.44
"MLIr105";"MLI";"Mopti";2629;0.341;0.579;0.167;0.41
"MLIr106";"MLI";"Tombouctou";897;0.319;0.576;0.143;0.394
"MLIr107";"MLI";"Gao and Kidal";658;0.374;0.675;0.2;0.387
"MLIr108";"MLI";"Bamako";3431;0.576;0.723;0.455;0.581
