"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"CPVr101";"CPV";"S.Antao";58.3;0.638;0.838;0.502;0.618
"CPVr102";"CPV";"S.Vicente";103;0.681;0.838;0.572;0.659
"CPVr103";"CPV";"Santiago-Interior";151;0.601;0.838;0.436;0.594
"CPVr104";"CPV";"Santiago- Praia";174;0.692;0.838;0.607;0.652
"CPVr105";"CPV";"Fogo";46.8;0.663;0.838;0.557;0.625
