"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"CPVr101";"CPV";"S.Antao";64.8;0.642;0.842;0.489;0.641
"CPVr102";"CPV";"S.Vicente";115;0.685;0.842;0.559;0.683
"CPVr103";"CPV";"Santiago-Interior";168;0.604;0.842;0.425;0.617
"CPVr104";"CPV";"Santiago- Praia";194;0.696;0.842;0.593;0.676
"CPVr105";"CPV";"Fogo";52;0.667;0.842;0.544;0.648
