"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"BENr101";"BEN";"Atacora (incl Donga)";962;0.359;0.543;0.197;0.432
"BENr102";"BEN";"Atlantique (incl Littoral (Cotonou))";1543;0.533;0.621;0.433;0.563
"BENr103";"BEN";"Borgou (incl Alibori)";1276;0.381;0.547;0.218;0.463
"BENr104";"BEN";"Mono (incl Couffo)";909;0.419;0.581;0.286;0.443
"BENr105";"BEN";"Queme (incl Plateau)";1261;0.443;0.57;0.305;0.5
"BENr106";"BEN";"Zou (incl Collines)";1481;0.399;0.54;0.256;0.461
