"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"BENr101";"BEN";"Atacora (incl Donga)";1437;0.434;0.598;0.301;0.454
"BENr102";"BEN";"Atlantique (incl Littoral (Cotonou))";2296;0.569;0.606;0.537;0.567
"BENr103";"BEN";"Borgou (incl Alibori)";1653;0.418;0.588;0.267;0.466
"BENr104";"BEN";"Mono (incl Couffo)";1228;0.487;0.589;0.433;0.452
"BENr105";"BEN";"Queme (incl Plateau)";1798;0.511;0.625;0.427;0.498
"BENr106";"BEN";"Zou (incl Collines)";1602;0.474;0.562;0.41;0.464
