"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"MARr101";"MAR";"North west";8892;0.717;0.848;0.652;0.667
"MARr102";"MAR";"Centre north";4438;0.699;0.836;0.625;0.653
"MARr103";"MAR";"Centre";7235;0.734;0.865;0.681;0.671
"MARr104";"MAR";"Eastern";3094;0.66;0.85;0.526;0.644
"MARr105";"MAR";"Centre south";3251;0.68;0.828;0.58;0.654
"MARr106";"MAR";"Tensift";3641;0.66;0.856;0.511;0.658
"MARr107";"MAR";"South";6923;0.681;0.817;0.583;0.661
