"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"GINr101";"GIN";"Boke";791;0.258;0.453;0.101;0.375
"GINr102";"GIN";"Conakry";981;0.439;0.564;0.265;0.564
"GINr103";"GIN";"Faranah";552;0.267;0.439;0.12;0.363
"GINr104";"GIN";"Kankan";879;0.229;0.421;0.076;0.377
"GINr105";"GIN";"Kindia";928;0.252;0.419;0.1;0.384
"GINr106";"GIN";"Labe";714;0.239;0.455;0.083;0.365
"GINr107";"GIN";"Mamou";482;0.237;0.429;0.085;0.367
"GINr108";"GIN";"N Zerekore";1504;0.272;0.415;0.133;0.365
