"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"TGOr101";"TGO";"Lome";2216;0.617;0.651;0.663;0.545
"TGOr102";"TGO";"Maritime";1441;0.527;0.625;0.531;0.443
"TGOr103";"TGO";"Plateaux";2081;0.534;0.663;0.535;0.43
"TGOr104";"TGO";"Centrale";834;0.534;0.641;0.525;0.452
"TGOr105";"TGO";"Kara";1059;0.515;0.599;0.508;0.448
"TGOr106";"TGO";"Savanes";1218;0.471;0.633;0.39;0.422
