"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"TGOr101";"TGO";"Lome";605;0.491;0.583;0.401;0.508
"TGOr102";"TGO";"Maritime";986;0.392;0.527;0.291;0.392
"TGOr103";"TGO";"Plateaux";1059;0.388;0.542;0.277;0.388
"TGOr104";"TGO";"Centrale";450;0.385;0.527;0.265;0.408
"TGOr105";"TGO";"Kara";560;0.374;0.503;0.255;0.408
"TGOr106";"TGO";"Savanes";447;0.313;0.492;0.158;0.396
