"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"GMBr101";"GMB";"Banjul";192;0.514;0.663;0.374;0.549
"GMBr102";"GMB";"Kanifing";266;0.492;0.64;0.358;0.519
"GMBr103";"GMB";"Brikama";251;0.415;0.614;0.277;0.419
"GMBr104";"GMB";"Mansakonko";149;0.371;0.561;0.236;0.386
"GMBr105";"GMB";"Kerewan";171;0.336;0.588;0.165;0.391
"GMBr106";"GMB";"Kuntaur";159;0.302;0.509;0.147;0.369
"GMBr107";"GMB";"Janjabureh";157;0.343;0.543;0.2;0.373
"GMBr108";"GMB";"Basse";176;0.325;0.5;0.168;0.41
