"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"GMBr101";"GMB";"Banjul";205;0.457;0.63;0.273;0.555
"GMBr102";"GMB";"Kanifing";143;0.424;0.571;0.256;0.521
"GMBr103";"GMB";"Brikama";129;0.347;0.542;0.184;0.419
"GMBr104";"GMB";"Mansakonko";133;0.298;0.51;0.131;0.396
"GMBr105";"GMB";"Kerewan";126;0.287;0.527;0.113;0.4
"GMBr106";"GMB";"Kuntaur";143;0.267;0.457;0.111;0.375
"GMBr107";"GMB";"Janjabureh";128;0.268;0.491;0.102;0.382
"GMBr108";"GMB";"Basse";120;0.286;0.442;0.126;0.416
