"code";"pays";"nom";"pop";"idh";"hea";"edu";"inc"
"GMBr101";"GMB";"Banjul";43.4;0.545;0.661;0.444;0.551
"GMBr102";"GMB";"Kanifing";415;0.535;0.677;0.43;0.525
"GMBr103";"GMB";"Brikama";688;0.489;0.656;0.391;0.456
"GMBr104";"GMB";"Mansakonko";112;0.428;0.64;0.324;0.378
"GMBr105";"GMB";"Kerewan";241;0.4;0.666;0.25;0.386
"GMBr106";"GMB";"Kuntaur";129;0.324;0.622;0.157;0.348
"GMBr107";"GMB";"Janjabureh";164;0.4;0.688;0.25;0.373
"GMBr108";"GMB";"Basse";268;0.343;0.585;0.177;0.389
